adult,id,original_language,overview,popularity,release_date,title,vote_average,genres,weighted_rating,genres_text,release_year,content
False,172385,en,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",0.0056915748797592,2014-03-19,Rio 2,0.7103825136612022,"['Animation', 'Adventure', 'Comedy', 'Family']",0.4614423516030497,Animation Adventure Comedy Family,2014.0,"A animation, adventure, comedy, family movie.If you like animation, adventure, comedy, family movies watch this. Rio 2 is a animation, adventure, comedy and family film. It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law."
False,34813,en,"On a mission deep in the Bolivian jungle, a team of elite commandos finds itself on the receiving end of a lethal betrayal. Now presumed dead, the men join forces with a mysterious operative named Aisha to hunt down their enemy and even the score.",0.0054817958781156,2010-04-23,The Losers,0.6839344262295082,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",0.429370904294226,Action Adventure Crime Mystery Thriller,2010.0,"A action, adventure, crime, mystery, thriller movie.If you like action, adventure, crime, mystery, thriller movies watch this. The Losers is a action, adventure, crime, mystery and thriller film. On a mission deep in the Bolivian jungle, a team of elite commandos finds itself on the receiving end of a lethal betrayal. Now presumed dead, the men join forces with a mysterious operative named Aisha to hunt down their enemy and even the score."
False,363088,en,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",0.0058701721558838,2018-07-04,Ant-Man and the Wasp,0.7546448087431694,"['Action', 'Adventure', 'Science Fiction']",0.5481270477693041,Action Adventure Science Fiction,2018.0,"A action, adventure, science fiction movie.If you like action, adventure, science fiction movies watch this. Ant-Man and the Wasp is a action, adventure and science fiction film. Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission."
False,505026,en,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,0.0060882015751745,2022-02-09,Death on the Nile,0.7010928961748634,"['Mystery', 'Crime', 'Thriller']",0.4426205624890116,Mystery Crime Thriller,2022.0,"A mystery, crime, thriller movie.If you like mystery, crime, thriller movies watch this. Death on the Nile is a mystery, crime and thriller film. Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short."
False,10140,en,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",0.0065462210842577,2010-12-02,The Chronicles of Narnia: The Voyage of the Dawn Treader,0.7039344262295082,"['Adventure', 'Family', 'Fantasy']",0.4437518654523302,Adventure Family Fantasy,2010.0,"A adventure, family, fantasy movie.If you like adventure, family, fantasy movies watch this. The Chronicles of Narnia: The Voyage of the Dawn Treader is a adventure, family and fantasy film. This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world."
False,930564,en,"Struggling to find his place at Oxford University, student Oliver Quick finds himself drawn into the world of the charming and aristocratic Felix Catton, who invites him to Saltburn, his eccentric family's sprawling estate, for a summer never to be forgotten.",0.0070582322970606,2023-11-16,Saltburn,0.760327868852459,"['Drama', 'Comedy', 'Thriller']",0.5518956193479914,Drama Comedy Thriller,2023.0,"A drama, comedy, thriller movie.If you like drama, comedy, thriller movies watch this. Saltburn is a drama, comedy and thriller film. Struggling to find his place at Oxford University, student Oliver Quick finds himself drawn into the world of the charming and aristocratic Felix Catton, who invites him to Saltburn, his eccentric family's sprawling estate, for a summer never to be forgotten."
False,455207,en,"An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous.",0.0050072755337383,2018-08-15,Crazy Rich Asians,0.7707103825136611,"['Comedy', 'Romance']",0.5738794314114939,Comedy Romance,2018.0,"A comedy, romance movie.If you like comedy, romance movies watch this. Crazy Rich Asians is a comedy and romance film. An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous."
False,76163,en,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",0.0065029063916106,2012-08-08,The Expendables 2,0.6944262295081967,"['Action', 'Adventure', 'Thriller']",0.4221743888791065,Action Adventure Thriller,2012.0,"A action, adventure, thriller movie.If you like action, adventure, thriller movies watch this. The Expendables 2 is a action, adventure and thriller film. Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat."
False,605,en,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,0.0103893384220615,2003-11-05,The Matrix Revolutions,0.7375956284153005,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",0.5108609140448561,Adventure Action Thriller Science Fiction,2003.0,"A adventure, action, thriller, science fiction movie.If you like adventure, action, thriller, science fiction movies watch this. The Matrix Revolutions is a adventure, action, thriller and science fiction film. The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith."
False,1140498,en,"As their marriage quietly unravels, Alex faces middle age and an impending divorce, seeking new purpose in the New York comedy scene while Tess confronts the sacrifices she made for their family—forcing them to navigate co-parenting, identity, and whether love can take a new form.",0.0043781811881499,2025-12-19,Is This Thing On?,0.7125683060109289,"['Comedy', 'Drama']",0.5107300295806314,Comedy Drama,2025.0,"A comedy, drama movie.If you like comedy, drama movies watch this. Is This Thing On? is a comedy and drama film. As their marriage quietly unravels, Alex faces middle age and an impending divorce, seeking new purpose in the New York comedy scene while Tess confronts the sacrifices she made for their family—forcing them to navigate co-parenting, identity, and whether love can take a new form."
False,2666,en,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",0.0060154037724064,1998-02-27,Dark City,0.8018579234972677,"['Mystery', 'Science Fiction']",0.626846514547353,Mystery Science Fiction,1998.0,"A mystery, science fiction movie.If you like mystery, science fiction movies watch this. Dark City is a mystery and science fiction film. A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans."
False,969492,en,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",0.0057459305724928,2024-02-09,Land of Bad,0.7924590163934426,"['Action', 'War', 'Thriller']",0.5897367700783798,Action War Thriller,2024.0,"A action, war, thriller movie.If you like action, war, thriller movies watch this. Land of Bad is a action, war and thriller film. When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy."
False,338803,ko,"The story of Joseon's tyrant king Yeonsan who exploits the populace for his own carnal pleasures, his seemingly loyal retainer who controls him and all court dealings, and a woman who seeks vengeance.",0.0054125166358145,2015-05-21,The Treacherous,0.6666666666666666,"['Drama', 'History', 'Crime']",0.5039299458126711,Drama History Crime,2015.0,"A drama, history, crime movie.If you like drama, history, crime movies watch this. The Treacherous is a drama, history and crime film. The story of Joseon's tyrant king Yeonsan who exploits the populace for his own carnal pleasures, his seemingly loyal retainer who controls him and all court dealings, and a woman who seeks vengeance."
False,66195,en,"Warwick Wilson is the consummate host. He carefully prepares for a dinner party, the table impeccably set and the duck perfectly timed for 8:30 p.m. John Taylor is a career criminal. He’s just robbed a bank and needs to get off the streets. He finds himself on Warwick’s doorstep posing as a friend of a friend, new to Los Angeles, who’s been mugged and lost his luggage.",0.0026157463831321,2010-07-01,The Perfect Host,0.7027322404371584,"['Comedy', 'Thriller', 'Crime']",0.4896088140134418,Comedy Thriller Crime,2010.0,"A comedy, thriller, crime movie.If you like comedy, thriller, crime movies watch this. The Perfect Host is a comedy, thriller and crime film. Warwick Wilson is the consummate host. He carefully prepares for a dinner party, the table impeccably set and the duck perfectly timed for 8:30 p.m. John Taylor is a career criminal. He’s just robbed a bank and needs to get off the streets. He finds himself on Warwick’s doorstep posing as a friend of a friend, new to Los Angeles, who’s been mugged and lost his luggage."
False,793,en,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",0.0061546902350361,1986-09-19,Blue Velvet,0.8306010928961748,"['Mystery', 'Thriller', 'Crime']",0.6848337830135147,Mystery Thriller Crime,1986.0,"A mystery, thriller, crime movie.If you like mystery, thriller, crime movies watch this. Blue Velvet is a mystery, thriller and crime film. The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child."
False,9355,en,"Mad Max becomes a pawn in a decadent oasis of a technological society, and when exiled, becomes the deliverer of a colony of children.",0.0064713606770778,1985-06-29,Mad Max Beyond Thunderdome,0.6797814207650272,"['Action', 'Adventure', 'Science Fiction']",0.4082518573535056,Action Adventure Science Fiction,1985.0,"A action, adventure, science fiction movie.If you like action, adventure, science fiction movies watch this. Mad Max Beyond Thunderdome is a action, adventure and science fiction film. Mad Max becomes a pawn in a decadent oasis of a technological society, and when exiled, becomes the deliverer of a colony of children."
False,579974,te,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,0.0045456161345167,2022-03-24,RRR,0.8430601092896175,"['Action', 'Adventure', 'Drama']",0.6647768652933783,Action Adventure Drama,2022.0,"A action, adventure, drama movie.If you like action, adventure, drama movies watch this. RRR is a action, adventure and drama film. A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s."
False,698687,en,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",0.0105128520274248,2024-09-11,Transformers One,0.8712568306010929,"['Animation', 'Science Fiction', 'Adventure', 'Family']",0.7056904065955052,Animation Science Fiction Adventure Family,2024.0,"A animation, science fiction, adventure, family movie.If you like animation, science fiction, adventure, family movies watch this. Transformers One is a animation, science fiction, adventure and family film. The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever."
False,1267319,ko,"The secret society of contract killers falls into chaos, unleashing a new breed of assassins. With old rules in ruins, who dares claim the shadows?",0.0080590807554519,2025-09-25,Mantis,0.691912568306011,"['Action', 'Crime', 'Thriller']",0.5022927528502321,Action Crime Thriller,2025.0,"A action, crime, thriller movie.If you like action, crime, thriller movies watch this. Mantis is a action, crime and thriller film. The secret society of contract killers falls into chaos, unleashing a new breed of assassins. With old rules in ruins, who dares claim the shadows?"
False,1376434,en,"While three of the fiercest warriors in human history—a Viking raider, a ninja in feudal Japan, and a WWII pilot—are killers in their own right, they are merely prey for their new opponent: the ultimate killer of killers.",0.0051510511942054,2025-06-05,Predator: Killer of Killers,0.8524590163934426,"['Animation', 'Action', 'Science Fiction', 'Thriller']",0.6584951762224975,Animation Action Science Fiction Thriller,2025.0,"A animation, action, science fiction, thriller movie.If you like animation, action, science fiction, thriller movies watch this. Predator: Killer of Killers is a animation, action, science fiction and thriller film. While three of the fiercest warriors in human history—a Viking raider, a ninja in feudal Japan, and a WWII pilot—are killers in their own right, they are merely prey for their new opponent: the ultimate killer of killers."
False,9802,en,"When vengeful General Francis X. Hummel seizes control of Alcatraz Island and threatens to launch missiles loaded with deadly chemical weapons into San Francisco, only a young FBI chemical weapons expert and notorious Federal prisoner have the skills to penetrate the impregnable island fortress and take him down.",0.0080834680193792,1996-06-07,The Rock,0.7804371584699453,"['Action', 'Adventure', 'Thriller']",0.5958149523817899,Action Adventure Thriller,1996.0,"A action, adventure, thriller movie.If you like action, adventure, thriller movies watch this. The Rock is a action, adventure and thriller film. When vengeful General Francis X. Hummel seizes control of Alcatraz Island and threatens to launch missiles loaded with deadly chemical weapons into San Francisco, only a young FBI chemical weapons expert and notorious Federal prisoner have the skills to penetrate the impregnable island fortress and take him down."
False,2649,en,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",0.0078867926222338,1997-09-12,The Game,0.8273224043715847,"['Drama', 'Thriller', 'Mystery']",0.6965189152860547,Drama Thriller Mystery,1997.0,"A drama, thriller, mystery movie.If you like drama, thriller, mystery movies watch this. The Game is a drama, thriller and mystery film. In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins."
False,82507,en,"True-crime writer Ellison Oswalt is in a slump; he hasn't had a best seller in more than 10 years and is becoming increasingly desperate for a hit. So, when he discovers the existence of a snuff film showing the deaths of a family, he vows to solve the mystery. He moves his own family into the victims' home and gets to work. However, when old film footage and other clues hint at the presence of a supernatural force, Ellison learns that living in the house may be fatal.",0.0061622126746555,2012-03-29,Sinister,0.7511475409836066,"['Horror', 'Thriller', 'Mystery']",0.5386183535084588,Horror Thriller Mystery,2012.0,"A horror, thriller, mystery movie.If you like horror, thriller, mystery movies watch this. Sinister is a horror, thriller and mystery film. True-crime writer Ellison Oswalt is in a slump; he hasn't had a best seller in more than 10 years and is becoming increasingly desperate for a hit. So, when he discovers the existence of a snuff film showing the deaths of a family, he vows to solve the mystery. He moves his own family into the victims' home and gets to work. However, when old film footage and other clues hint at the presence of a supernatural force, Ellison learns that living in the house may be fatal."
False,663712,en,"A year after the Miles County massacre, Art the Clown is resurrected by a sinister entity. Art returns home, where he must hunt down and destroy teenage Sienna and her younger brother Jonathan on Halloween. As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",0.0058813344856416,2022-10-06,Terrifier 2,0.7291803278688525,['Horror'],0.4984345164626085,Horror,2022.0,"A horror movie.If you like horror movies watch this. Terrifier 2 is a horror film. A year after the Miles County massacre, Art the Clown is resurrected by a sinister entity. Art returns home, where he must hunt down and destroy teenage Sienna and her younger brother Jonathan on Halloween. As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent."
False,9757,en,"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",0.0067905790422162,2007-02-08,Norbit,0.6194535519125683,['Comedy'],0.3125174401920445,Comedy,2007.0,"A comedy movie.If you like comedy movies watch this. Norbit is a comedy film. A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her."
False,6075,en,"Free after years in prison, Carlito Brigante intends to give up his criminal ways, but it's not long before the ex-con is sucked back into the New York City underworld.",0.0050657564352954,1993-11-10,Carlito's Way,0.8558469945355192,"['Crime', 'Drama', 'Thriller']",0.7272389890783435,Crime Drama Thriller,1993.0,"A crime, drama, thriller movie.If you like crime, drama, thriller movies watch this. Carlito's Way is a crime, drama and thriller film. Free after years in prison, Carlito Brigante intends to give up his criminal ways, but it's not long before the ex-con is sucked back into the New York City underworld."
False,1140535,en,"A couple and their children move into a seemingly normal suburban home. When strange events occur, they begin to believe there is something else in the house with them. The presence is about to disrupt their lives in unimaginable ways.",0.0056665809674755,2025-01-17,Presence,0.6689617486338798,"['Drama', 'Horror', 'Thriller']",0.4476035526039743,Drama Horror Thriller,2025.0,"A drama, horror, thriller movie.If you like drama, horror, thriller movies watch this. Presence is a drama, horror and thriller film. A couple and their children move into a seemingly normal suburban home. When strange events occur, they begin to believe there is something else in the house with them. The presence is about to disrupt their lives in unimaginable ways."
False,795514,en,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.",0.0056099200109876,2021-03-17,The Fallout,0.820983606557377,['Drama'],0.624240898745277,Drama,2021.0,"A drama movie.If you like drama movies watch this. The Fallout is a drama film. In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed."
False,1232546,en,"One year after her sister Melanie mysteriously disappeared, Clover and her friends head into the remote valley where she vanished in search of answers. Exploring an abandoned visitor center, they find themselves stalked by a masked killer and horrifically murdered one by one...only to wake up and find themselves back at the beginning of the same evening.",0.0098573078134973,2025-04-23,Until Dawn,0.688743169398907,"['Horror', 'Mystery']",0.4474525203264639,Horror Mystery,2025.0,"A horror, mystery movie.If you like horror, mystery movies watch this. Until Dawn is a horror and mystery film. One year after her sister Melanie mysteriously disappeared, Clover and her friends head into the remote valley where she vanished in search of answers. Exploring an abandoned visitor center, they find themselves stalked by a masked killer and horrifically murdered one by one...only to wake up and find themselves back at the beginning of the same evening."
False,9475,en,"Charlie Simms is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade, a cantankerous middle-aged man who lives with his niece and her family.",0.0051751957987902,1992-12-23,Scent of a Woman,0.8508196721311475,['Drama'],0.7235829404361624,Drama,1992.0,"A drama movie.If you like drama movies watch this. Scent of a Woman is a drama film. Charlie Simms is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade, a cantankerous middle-aged man who lives with his niece and her family."
False,117,en,"Elliot Ness, an ambitious prohibition agent, is determined to take down Al Capone. In order to achieve this goal, he forms a group given the nickname “The Untouchables”.",0.0053476052616795,1987-06-03,The Untouchables,0.8474316939890709,"['Crime', 'History', 'Thriller']",0.7332495420424439,Crime History Thriller,1987.0,"A crime, history, thriller movie.If you like crime, history, thriller movies watch this. The Untouchables is a crime, history and thriller film. Elliot Ness, an ambitious prohibition agent, is determined to take down Al Capone. In order to achieve this goal, he forms a group given the nickname “The Untouchables”."
False,974262,en,"After the Queen of Hearts incites a coup on Auradon, her rebellious daughter Red and Cinderella's perfectionist daughter Chloe join forces and travel back in time to try to undo the traumatic event that set Red's mother down her villainous path.",0.0069242843399671,2024-07-11,Descendants: The Rise of Red,0.7344262295081967,"['Fantasy', 'Adventure', 'Family', 'Comedy']",0.5132606058324165,Fantasy Adventure Family Comedy,2024.0,"A fantasy, adventure, family, comedy movie.If you like fantasy, adventure, family, comedy movies watch this. Descendants: The Rise of Red is a fantasy, adventure, family and comedy film. After the Queen of Hearts incites a coup on Auradon, her rebellious daughter Red and Cinderella's perfectionist daughter Chloe join forces and travel back in time to try to undo the traumatic event that set Red's mother down her villainous path."
False,760329,en,"In the late 1990s, up-and-coming mixed martial artist Mark Kerr aspires to become the greatest fighter in the world. However, he must also battle his opioid dependence and a volatile relationship with his girlfriend Dawn.",0.0060855323224064,2025-10-01,The Smashing Machine,0.7062295081967213,"['Drama', 'History']",0.4895073732062556,Drama History,2025.0,"A drama, history movie.If you like drama, history movies watch this. The Smashing Machine is a drama and history film. In the late 1990s, up-and-coming mixed martial artist Mark Kerr aspires to become the greatest fighter in the world. However, he must also battle his opioid dependence and a volatile relationship with his girlfriend Dawn."
False,33,en,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",0.0055279011532021,1992-08-07,Unforgiven,0.8642622950819673,['Western'],0.7588558763975206,Western,1992.0,"A western movie.If you like western movies watch this. Unforgiven is a western film. William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff."
False,1267,en,"Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family.",0.0057282164404859,2007-03-23,Meet the Robinsons,0.7577049180327868,"['Animation', 'Comedy', 'Family', 'Science Fiction', 'Adventure']",0.5478692662850688,Animation Comedy Family Science Fiction Adventure,2007.0,"A animation, comedy, family, science fiction, adventure movie.If you like animation, comedy, family, science fiction, adventure movies watch this. Meet the Robinsons is a animation, comedy, family, science fiction and adventure film. Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family."
False,192,en,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence; which is considerable.",0.0053568263166968,1986-09-24,The Name of the Rose,0.8190163934426229,"['Drama', 'Thriller', 'Mystery']",0.6588381820045552,Drama Thriller Mystery,1986.0,"A drama, thriller, mystery movie.If you like drama, thriller, mystery movies watch this. The Name of the Rose is a drama, thriller and mystery film. 14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence; which is considerable."
False,9348,en,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",0.0056554186377177,1995-07-07,Species,0.653224043715847,"['Science Fiction', 'Horror', 'Action']",0.3849817429738003,Science Fiction Horror Action,1995.0,"A science fiction, horror, action movie.If you like science fiction, horror, action movies watch this. Species is a science fiction, horror and action film. In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye."
False,2502,en,"A CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",0.0072040705619395,2004-07-23,The Bourne Supremacy,0.8007650273224043,"['Action', 'Drama', 'Thriller']",0.6431967805114109,Action Drama Thriller,2004.0,"A action, drama, thriller movie.If you like action, drama, thriller movies watch this. The Bourne Supremacy is a action, drama and thriller film. A CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive."
False,974576,en,"After the unexpected death of the Pope, Cardinal Lawrence is tasked with managing the covert and ancient ritual of electing a new one. Sequestered in the Vatican with the Catholic Church’s most powerful leaders until the process is complete, Lawrence finds himself at the center of a conspiracy that could lead to its downfall.",0.0077044341262995,2024-10-25,Conclave,0.7860109289617486,"['Drama', 'Thriller']",0.5995388100192351,Drama Thriller,2024.0,"A drama, thriller movie.If you like drama, thriller movies watch this. Conclave is a drama and thriller film. After the unexpected death of the Pope, Cardinal Lawrence is tasked with managing the covert and ancient ritual of electing a new one. Sequestered in the Vatican with the Catholic Church’s most powerful leaders until the process is complete, Lawrence finds himself at the center of a conspiracy that could lead to its downfall."
False,2758,en,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",0.0065300842379774,1993-11-19,Addams Family Values,0.7617486338797814,"['Comedy', 'Family', 'Fantasy']",0.5555710317987703,Comedy Family Fantasy,1993.0,"A comedy, family, fantasy movie.If you like comedy, family, fantasy movies watch this. Addams Family Values is a comedy, family and fantasy film. Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands."
False,1050035,ja,"After an outburst at school involving her son, a concerned single mother demands answers, triggering a sequence of deepening suspicion and turmoil.",0.0054532834053647,2023-06-02,Monster,0.8656830601092896,"['Mystery', 'Thriller', 'Drama']",0.65327641460455,Mystery Thriller Drama,2023.0,"A mystery, thriller, drama movie.If you like mystery, thriller, drama movies watch this. Monster is a mystery, thriller and drama film. After an outburst at school involving her son, a concerned single mother demands answers, triggering a sequence of deepening suspicion and turmoil."
False,9453,it,"After the death of the paranoid emperor Tiberius, Caligula, his heir, seizes power and plunges the empire into a bloody spiral of madness and depravity.",0.0099654125506081,1979-08-14,Caligula,0.6557377049180327,"['Drama', 'History']",0.4194641724537891,Drama History,1979.0,"A drama, history movie.If you like drama, history movies watch this. Caligula is a drama and history film. After the death of the paranoid emperor Tiberius, Caligula, his heir, seizes power and plunges the empire into a bloody spiral of madness and depravity."
False,46738,fr,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",0.0033281942128901,2010-09-17,Incendies,0.8853551912568307,"['Drama', 'War', 'Mystery']",0.7772983052837432,Drama War Mystery,2010.0,"A drama, war, mystery movie.If you like drama, war, mystery movies watch this. Incendies is a drama, war and mystery film. A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love."
False,724495,en,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",0.0058473621776831,2022-09-16,The Woman King,0.8318032786885245,"['Action', 'Drama', 'History', 'War']",0.6676811504476052,Action Drama History War,2022.0,"A action, drama, history, war movie.If you like action, drama, history, war movies watch this. The Woman King is a action, drama, history and war film. The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life."
False,605722,en,"After crash-landing on an alien planet, an asteroid miner must contend with the challenges of his new surroundings, while making his way across the harsh terrain to the only other survivor – a woman who is trapped in her escape pod.",0.0062310065982715,2024-07-12,Long Distance,0.6994535519125683,"['Science Fiction', 'Comedy', 'Action']",0.4993679033501217,Science Fiction Comedy Action,2024.0,"A science fiction, comedy, action movie.If you like science fiction, comedy, action movies watch this. Long Distance is a science fiction, comedy and action film. After crash-landing on an alien planet, an asteroid miner must contend with the challenges of his new surroundings, while making his way across the harsh terrain to the only other survivor – a woman who is trapped in her escape pod."
False,744653,en,A group of senior sleuths passionate about solving cold cases get plunged into a real-life murder mystery in this comic crime caper.,0.0043376570779423,2025-08-22,The Thursday Murder Club,0.72,"['Comedy', 'Mystery', 'Crime']",0.4939158427127086,Comedy Mystery Crime,2025.0,"A comedy, mystery, crime movie.If you like comedy, mystery, crime movies watch this. The Thursday Murder Club is a comedy, mystery and crime film. A group of senior sleuths passionate about solving cold cases get plunged into a real-life murder mystery in this comic crime caper."
